trade_date,account,coin,sentiment_bucket,trades,pnl,win_rate,notional,fg_value_mean,pnl_per_notional
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,BADGER,Greed,95,92.711006,0.29473684210526313,43185.87,74.0,0.0021467902811729855
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,BLAST,Greed,51,616.090138,0.35294117647058826,20852.5,74.0,0.029545145090516724
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,BNB,Greed,3,6.812832,0.3333333333333333,1992.49,74.0,0.003419255303665263
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,BTC,Greed,50,155.75110899999999,0.34,43140.5,74.0,0.003610322295754569
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,CHILLGUY,Greed,9,43.82329,0.5555555555555556,6014.68,74.0,0.007286055118476793
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,COMP,Greed,50,-18.193496000000003,0.38,21499.36,74.0,-0.0008462343065095893
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,DOGE,Greed,3,26.843200000000003,0.6666666666666666,1530.74,74.0,0.017536093654049678
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,DYDX,Greed,30,412.325778,0.5333333333333333,29996.28,74.0,0.013745897091239315
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,EIGEN,Greed,62,447.150565,0.3870967741935484,38344.55,74.0,0.011661385125135123
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,ENA,Greed,53,1016.22685,0.5094339622641509,36228.4,74.0,0.028050558401695905
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,ETH,Greed,57,177.717693,0.42105263157894735,49991.04,74.0,0.003554990914371855
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,FTM,Greed,21,51.859231,0.38095238095238093,16436.54,74.0,0.0031551184738393846
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,FTT,Greed,941,1512.902413,0.30605738575983,222012.0,74.0,0.00681450738248383
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,FXS,Greed,32,48.482714,0.46875,13844.18,74.0,0.003502028578073963
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,HBAR,Greed,71,1592.577485,0.38028169014084506,45687.39,74.0,0.034858141053800626
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,HYPE,Greed,285,2234.31825,0.29473684210526313,185171.6,74.0,0.01206620372670539
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,IO,Greed,80,-312.31113600000003,0.125,49911.89,74.0,-0.006257249244618868
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,LDO,Greed,8,3.0543080000000002,0.25,4296.62,74.0,0.000710862957394417
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,LINK,Greed,20,52.739877,0.3,10994.85,74.0,0.004796780037926847
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,PENGU,Greed,34,102.88737400000001,0.38235294117647056,17191.93,74.0,0.005984631975583894
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,PURR,Greed,42,225.30792499999998,0.2857142857142857,9668.960000000001,74.0,0.023302188136055994
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,PURR/USDC,Greed,116,352.67586900000003,0.2672413793103448,16968.32,74.0,0.020784371640798854
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,RENDER,Greed,136,1963.254514,0.4338235294117647,93667.84,74.0,0.020959750048682665
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,SAND,Greed,11,43.786454000000006,0.36363636363636365,6453.52,74.0,0.00678489475511039
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,SOL,Greed,16,153.469713,0.375,11532.03,74.0,0.013308126409660745
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,STX,Greed,33,99.274662,0.42424242424242425,19167.07,74.0,0.0051794385892053405
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,SUI,Greed,147,1094.828154,0.3197278911564626,125280.57,74.0,0.008739009999715039
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,SUSHI,Greed,86,494.196189,0.313953488372093,35614.4,74.0,0.013876302534929691
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,TAO,Greed,26,195.525572,0.5,9801.37,74.0,0.01994880021874493
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,TRX,Greed,80,670.1615039999999,0.1375,73744.58,74.0,0.00908760350930197
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,TURBO,Greed,15,31.101236,0.4,7664.62,74.0,0.0040577662036735025
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,UNI,Greed,5,8.084583,0.4,2987.99,74.0,0.0027056927901365135
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,W,Greed,4,6.375082,0.5,2992.7999999999997,74.0,0.002130139668537824
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,WLD,Greed,12,151.640663,0.4166666666666667,9850.94,74.0,0.015393522141034255
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,XRP,Greed,89,179.57477799999998,0.39325842696629215,63310.36,74.0,0.0028364201056509547
2024-10-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,ZEN,Greed,13,17.009293,0.6153846153846154,5974.67,74.0,0.002846900833016719
2024-10-27,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,PURR/USDC,Greed,11,-7577.27,0.0,42382.33,74.0,-0.17878370537910493
2024-10-27,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,SUI,Greed,317,68653.437808,0.42586750788643535,2727302.54,74.0,0.025172652025616492
2024-10-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,@74,Greed,1,0.0,0.0,0.02,74.0,0.0
2024-10-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,Greed,1658,101628.004398,0.32870928829915563,32673541.35,74.0,0.0031104067756034656
2024-10-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,ETH,Greed,44,9602.493609,0.3181818181818182,782177.74,74.0,0.012276613252890577
2024-10-27,0x513b8629fe877bb581bf244e326a047b249c4ff1,@107,Greed,223,0.0,0.0,727332.09,74.0,0.0
2024-10-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,@107,Greed,250,101539.274031,1.0,131367.84,74.0,0.7729385976887494
2024-10-27,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,ETH,Greed,202,327545.999992,0.5148514851485149,3294849.97,74.0,0.09941150673758901
2024-10-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,@107,Greed,1,573.585288,1.0,573.59,74.0,0.9999917850729615
2024-10-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,Greed,170,51163.99413,0.06470588235294118,275097.61,74.0,0.18598487326007668
2024-10-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,HYPE,Greed,248,0.0,0.0,690207.78,74.0,0.0
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,@107,Greed,31,1900.972356,0.41935483870967744,59549.66,74.0,0.03192247203426518
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,AVAX,Greed,7,0.01574,0.42857142857142855,117.12,74.0,0.00013439207650273223
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,BRETT,Greed,121,894.4779090000001,0.6115702479338843,140811.86,74.0,0.006352290986000754
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,BTC,Greed,4,0.02838,0.5,42.47,74.0,0.000668236402166235
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,CHILLGUY,Greed,83,2924.07872,0.5542168674698795,182992.48,74.0,0.015979228873230198
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,COMP,Greed,36,1498.176686,0.9444444444444444,81432.55,74.0,0.018397762147937157
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,CRV,Greed,13,-1199.624026,0.0,78804.88,74.0,-0.01522271242593098
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,DOGE,Greed,11,1486.0307500000001,0.9090909090909091,81487.70999999999,74.0,0.01823625611764032
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,FARTCOIN,Greed,236,2331.203066,0.9788135593220338,196945.46,74.0,0.011836795151307374
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,GRASS,Greed,22,441.224059,0.9545454545454546,25401.89,74.0,0.017369733472588064
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,HYPE,Greed,26,1055.2677899999999,0.9230769230769231,120521.87,74.0,0.008755819918824691
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,ME,Greed,10,2767.02671,0.8,82767.39,74.0,0.033431363608300325
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,MOODENG,Greed,5,-32.57899,0.0,1306.68,74.0,-0.024932646095448003
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,PURR,Greed,193,12705.582639,0.9533678756476683,361924.29,74.0,0.03510563670374266
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,TAO,Greed,15,1704.928494,0.8,80629.34,74.0,0.021145261687618926
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,USUAL,Greed,155,5071.820546,0.8774193548387097,355633.24,74.0,0.01426137935250372
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,VIRTUAL,Greed,13,1005.93385,0.8461538461538461,61451.520000000004,74.0,0.01636955196551688
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,Greed,8,-251.92197800000002,0.0,14247.619999999999,74.0,-0.0176816884504219
2024-10-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kPEPE,Greed,27,3223.689176,0.9259259259259259,163225.58,74.0,0.019749901798480362
2024-10-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,@107,Greed,15,0.0,0.0,34998.8,74.0,0.0
2024-10-27,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,@107,Greed,39,0.0,0.0,39277.479999999996,74.0,0.0
2024-10-27,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,GRASS,Greed,9,110.94365,0.2222222222222222,5221.63,74.0,0.02124693821661052
2024-10-27,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,kSHIB,Greed,6,-99.225974,0.0,5898.27,74.0,-0.016822894509746077
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,@107,Greed,39,22483.535042,0.8461538461538461,25488.28,74.0,0.8821126824564074
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,ADA,Greed,48,829.8142359999999,0.25,92691.86,74.0,0.008952395992485207
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,APE,Greed,446,5676.327808,0.32062780269058294,422420.94,74.0,0.013437609906364964
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,BTC,Greed,122,597.6186739999999,0.45901639344262296,249646.45,74.0,0.00239386009294344
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,DOGE,Greed,50,810.079659,0.16,74702.26,74.0,0.010844111797956314
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,ETH,Greed,242,1220.606341,0.24380165289256198,630617.76,74.0,0.0019355724155310815
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,FET,Greed,2,17.0533,0.5,981.4300000000001,74.0,0.01737597179625648
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,GALA,Greed,18,70.341155,0.3333333333333333,13787.81,74.0,0.005101691639208838
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,GMT,Greed,33,31.808706,0.36363636363636365,46063.49,74.0,0.000690540512670664
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,LDO,Greed,5,20.55492,0.4,4200.31,74.0,0.004893667372170149
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,MEME,Greed,43,540.829202,0.27906976744186046,24329.65,74.0,0.022229222450795633
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,POPCAT,Greed,2,31.8935,0.5,964.25,74.0,0.033075965776510244
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,PURR/USDC,Greed,17,7.010451000000001,0.6470588235294118,2011.5700000000002,74.0,0.0034850644024319315
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,SOL,Greed,59,277.686376,0.22033898305084745,79301.01,74.0,0.0035016751489041565
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,SUI,Greed,14,180.056137,0.7142857142857143,29821.56,74.0,0.006037783972401176
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,TNSR,Greed,249,1872.036407,0.30120481927710846,172688.13,74.0,0.01084056215676202
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,WLD,Greed,317,3780.729624,0.29652996845425866,480418.52,74.0,0.007869658363711706
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,XRP,Greed,10,-151.91618,0.0,22348.72,74.0,-0.006797533818491618
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,YGG,Greed,4,17.577084,0.5,2203.11,74.0,0.007978305213992946
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,kBONK,Greed,74,1580.02868,0.40540540540540543,95840.77,74.0,0.016485976479529534
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,kPEPE,Greed,3,25.305696,0.3333333333333333,2196.19,74.0,0.011522544042182142
2024-10-27,0x8477e447846c758f5a675856001ea72298fd9cb5,kSHIB,Greed,7,59.401092,0.5714285714285714,11048.64,74.0,0.005376326136067425
2024-10-27,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,@107,Greed,425,0.0,0.0,1327108.21,74.0,0.0
2024-10-27,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,@123,Greed,163,0.0,0.0,400024.33,74.0,0.0
2024-10-27,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,@125,Greed,2,55.987393,0.5,56.07,74.0,0.9985267166042446
2024-10-27,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,FARTCOIN,Greed,134,8639.369933,0.40298507462686567,398619.17,74.0,0.02167324249107237
2024-10-27,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,@107,Greed,1,0.0,0.0,0.09,74.0,0.0
2024-10-27,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,Greed,4210,49180.714882,0.4187648456057007,6889828.51,74.0,0.007138162410082976
2024-10-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,@107,Greed,128,42540.451527,0.40625,421963.77,74.0,0.10081541248671656
2024-10-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,@59,Greed,11,0.0,0.0,4753.64,74.0,0.0
2024-10-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,@74,Greed,1,299.941989,1.0,300.5,74.0,0.9981430582362728
2024-10-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,@85,Greed,57,16966.719764,0.3684210526315789,24577.98,74.0,0.6903219778028952
2024-10-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,BTC,Greed,2,1.2563,0.5,1000.7,74.0,0.0012554212051563904
2024-10-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,ETH,Greed,4,-216.894619,0.25,2183.45,74.0,-0.09933573885364905
2024-10-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,PURR/USDC,Greed,80,8308.772584,0.9875,21849.29,74.0,0.3802765482997388
2024-10-27,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,Greed,103,12220.322122,0.5631067961165048,168774.99,74.0,0.07240600116166501
2024-10-27,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AAVE,Greed,87,8705.1911,0.5402298850574713,474819.45,74.0,0.018333686836122656
2024-10-27,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,BTC,Greed,6,39.7705,0.16666666666666666,15237.87,74.0,0.002609977641232009
2024-10-27,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,ETH,Greed,3,15.24474,0.3333333333333333,1528.5,74.0,0.009973660451422964
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@107,Greed,651,1399559.471501,1.0,1399560.46,74.0,0.9999992937075401
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@125,Greed,2,341.839603,0.5,342.02,74.0,0.9994725542365944
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@4,Greed,192,-1983.541559,0.0,18187.39,74.0,-0.1090613638900359
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@41,Greed,1,0.0,0.0,0.34,74.0,0.0
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@74,Greed,1,0.0,0.0,0.58,74.0,0.0
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@8,Greed,55,0.0,0.0,9349.58,74.0,0.0
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,BTC,Greed,7,-2241.785214,0.0,97760.82,74.0,-0.022931325801072454
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,DOGE,Greed,65,0.0,0.0,259449.84,74.0,0.0
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,ETH,Greed,10,3307.570346,0.5,96690.01000000001,74.0,0.03420798432020019
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,Greed,200,22772.291194,0.31,601366.3,74.0,0.03786758784787242
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,PURR/USDC,Greed,2,0.0,0.0,500.51,74.0,0.0
2024-10-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,SOL,Greed,82,0.0,0.0,263498.07,74.0,0.0
2024-10-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,BTC,Greed,20,-128.0,0.0,202072.0,74.0,-0.000633437586602795
2024-10-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,ENA,Greed,247,11799.68,0.1659919028340081,525711.42,74.0,0.022445165828811554
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@103,Greed,1,4.494691,1.0,4.54,74.0,0.9900200440528635
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,Greed,9684,678787.844778,0.5745559686080132,23901507.45,74.0,0.028399373813470498
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@109,Greed,1,27.567619,1.0,27.69,74.0,0.9955803178042615
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@112,Greed,1,14.334509,1.0,14.44,74.0,0.9926945290858726
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@113,Greed,1,1.430513,1.0,1.47,74.0,0.9731380952380952
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@114,Greed,1,1.309077,1.0,1.32,74.0,0.991725
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@116,Greed,1,1.473232,1.0,1.49,74.0,0.9887463087248323
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@117,Greed,1,4.631689,1.0,4.69,74.0,0.9875669509594881
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@125,Greed,1,19.230252,1.0,19.26,74.0,0.9984554517133956
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@53,Greed,1,35.320328,1.0,36.03,74.0,0.9803033028032196
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@83,Greed,1,-0.750835,0.0,4.03,74.0,-0.18631141439205956
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@93,Greed,1,15.954796,1.0,16.33,74.0,0.9770236374770362
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,ETH,Greed,160,5605.805803,0.275,2451137.67,74.0,0.002287022010885256
2024-10-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,SOL,Greed,28,-303.64385,0.2857142857142857,264947.35,74.0,-0.001146053546110199
2025-02-19,0x083384f897ee0f19899168e3b1bec365f52a9012,ETH,Fear,2441,1148868.457637,0.4371159360917657,46230486.71,44.0,0.024850883894944827
2025-02-19,0x083384f897ee0f19899168e3b1bec365f52a9012,SOL,Fear,915,778867.262398,0.32131147540983607,8624145.24,44.0,0.09031240090733908
2025-02-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,Fear,2423,21037.41736,0.45026826248452334,4092538.07,44.0,0.005140432905001663
2025-02-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,BERA,Fear,87,-192.4081,0.0,75296.82,44.0,-0.002555328365792871
2025-02-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,ETH,Fear,199,-97.10182000000006,0.6984924623115578,1057995.8,44.0,-9.177902218515428e-05
2025-02-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,HYPE,Fear,464,541.96293,0.4202586206896552,224377.25,44.0,0.002415409449933093
2025-02-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,PURR/USDC,Fear,306,-4699.844515,0.32679738562091504,481391.6,44.0,-0.009763038065059714
2025-02-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,WIF,Fear,54,508.7012,0.2222222222222222,51011.96,44.0,0.00997219475589646
2025-02-19,0x271b280974205ca63b716753467d5a371de622ab,BTC,Fear,259,12553.300504,0.4864864864864865,7655895.09,44.0,0.0016396907685421276
2025-02-19,0x271b280974205ca63b716753467d5a371de622ab,PAXG,Fear,561,348.466232,0.3689839572192513,1484302.85,44.0,0.0002347676095885688
2025-02-19,0x271b280974205ca63b716753467d5a371de622ab,SOL,Fear,316,17069.16148,0.4936708860759494,3170521.56,44.0,0.005383707745548338
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@1,Fear,8,1.078679000000001,0.25,593.84,44.0,0.0018164471911626043
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@107,Fear,636,6885.309348,0.3443396226415094,196653.46,44.0,0.03501239870379092
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@109,Fear,4,0.510213,0.25,227.70999999999998,44.0,0.0022406262351236223
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@142,Fear,23,-221.75943,0.2608695652173913,11300.64,44.0,-0.019623616892494585
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@151,Fear,8,-48.868567999999996,0.0,3311.62,44.0,-0.014756695514581987
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@37,Fear,2,10.17704,0.5,45.94,44.0,0.22152895080539836
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@51,Fear,2,-37.27303,0.0,12.03,44.0,-3.0983399833748964
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@63,Fear,2,-20.663546,0.0,59.95,44.0,-0.3446796663886572
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AAVE,Fear,2,-3.7559,0.0,4994.860000000001,44.0,-0.0007519530076919072
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ADA,Fear,46,-309.48886500000003,0.45652173913043476,19537.3,44.0,-0.015840923003690378
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AI,Fear,7,17.725744,0.5714285714285714,301.83,44.0,0.0587275751250704
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AI16Z,Fear,89,252.134346,0.6067415730337079,7462.42,44.0,0.033787209243114166
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AIXBT,Fear,160,535.218431,0.6,14209.99,44.0,0.0376649407212813
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ALT,Fear,4,-49.247710999999995,0.0,1251.04,44.0,-0.039365416773244656
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ANIME,Fear,5,8.013019,0.8,302.11,44.0,0.02652351461388236
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ARK,Fear,26,-30.452032,0.5,6648.969999999999,44.0,-0.004579962309951767
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AVAX,Fear,14,-2.636436999999998,0.5,2902.02,44.0,-0.0009084834012170826
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BERA,Fear,10,39.929843,0.5,1878.48,44.0,0.021256464268983432
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BIO,Fear,19,78.286164,0.5789473684210527,1755.07,44.0,0.04460572170910562
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BLAST,Fear,3,14.029947,0.6666666666666666,664.58,44.0,0.021110997923500557
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BNB,Fear,59,670.2064899999999,0.5254237288135594,35710.47,44.0,0.018767786870349225
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BTC,Fear,663,2723.233716,0.49321266968325794,1242857.36,44.0,0.0021911072047720746
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,CRV,Fear,125,-50.098479,0.36,43164.94,44.0,-0.0011606289502545351
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,DOGE,Fear,209,-514.869245,0.4258373205741627,139291.27,44.0,-0.0036963497066255483
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ENA,Fear,197,404.59120200000007,0.39593908629441626,61844.9,44.0,0.006542030175487389
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ETH,Fear,312,-6216.472788,0.46794871794871795,490557.59,44.0,-0.012672258904403048
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,FARTCOIN,Fear,309,727.443868,0.4368932038834951,37529.15,44.0,0.01938343575593905
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,FTM,Fear,8,-29.211025000000003,0.125,1675.6200000000001,44.0,-0.017432965111421443
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,GMT,Fear,22,22.265348,0.6818181818181818,3093.12,44.0,0.007198346006621147
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,GRASS,Fear,37,123.15907,0.5405405405405406,7619.360000000001,44.0,0.016163965214926187
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,GRIFFAIN,Fear,128,352.913335,0.546875,12176.41,44.0,0.02898336496553582
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,HBAR,Fear,51,114.694593,0.6078431372549019,4850.1,44.0,0.023647882105523595
